,bt,transmission,ownerNo,model,modelYear,variantName,City,Insurance Validity,Fuel Type,Kms Driven,Seating Capacity,Mileage,price,Age_of_the_Car
2990,Hatchback,Manual,2,Toyota Etios Liva,2016,1.4 GD,Hyderabad,Third Party insurance,Diesel,120000.0,5,29.0,400000,8
2991,Hatchback,Manual,1,Hyundai i20,2017,Sportz 1.2,Hyderabad,Zero Dep,Petrol,45560.0,5,29.0,655000,7
2992,Hatchback,Manual,1,Hyundai i10,2012,Sportz,Hyderabad,Third Party insurance,Petrol,42096.0,5,29.0,336000,12
2993,Sedan,Manual,1,Honda City,2018,i-VTEC V,Hyderabad,Third Party insurance,Petrol,63886.0,5,29.0,832000,6
2994,Hatchback,Manual,1,Maruti Swift,2016,LDI BSIV,Hyderabad,Third Party insurance,Diesel,61000.0,5,29.0,595000,8
2995,Hatchback,Automatic,1,Hyundai Grand i10,2017,1.2 Kappa Sportz Option AT,Hyderabad,Third Party insurance,Petrol,18000.0,5,29.0,625000,7
2996,Hatchback,Automatic,1,Hyundai Grand i10,2016,AT Asta,Hyderabad,Third Party insurance,Petrol,63000.0,5,29.0,599000,8
2997,Hatchback,Manual,2,Maruti Baleno,2018,1.2 Alpha,Hyderabad,Third Party,Petrol,52617.0,5,29.0,615000,6
2998,Hatchback,Manual,1,Maruti Celerio,2019,ZXI,Hyderabad,Third Party insurance,Petrol,51865.0,5,29.0,514000,5
2999,Hatchback,Manual,1,Maruti Swift,2015,VXI,Hyderabad,Comprehensive,Petrol,110410.0,5,29.0,458000,9
3000,Sedan,Automatic,1,Maruti Ciaz,2017,AT ZXi,Hyderabad,Third Party,Petrol,55846.0,5,29.0,700000,7
3001,Hatchback,Manual,1,Renault KWID,2020,1.0 RXL BSVI,Hyderabad,Third Party insurance,Petrol,47000.0,5,29.0,515000,4
3002,Hatchback,Manual,1,Hyundai Santro Xing,2010,GLS,Hyderabad,Third Party insurance,Petrol,73000.0,5,29.0,265000,14
3003,Hatchback,Manual,1,Hyundai i20,2016,Sportz 1.2,Hyderabad,Third Party insurance,Petrol,88048.0,5,29.0,579000,8
3004,Hatchback,Manual,2,Hyundai i10,2013,Magna,Hyderabad,Third Party,Petrol,92278.0,5,29.0,318000,11
3005,Sedan,Manual,1,Honda City,2016,i VTEC V,Hyderabad,Comprehensive,Petrol,92960.0,5,29.0,643000,8
3006,Hatchback,Manual,1,Tata Altroz,2020,XZ BSVI,Hyderabad,Third Party insurance,Petrol,63000.0,5,29.0,750000,4
3007,SUV,Automatic,1,Renault Kiger,2021,RXZ AMT DT,Hyderabad,Third Party insurance,Petrol,20000.0,5,29.0,825000,3
3008,Hatchback,Automatic,1,Maruti S-Presso,2022,VXi Plus Opt AT,Hyderabad,Comprehensive,Petrol,4600.0,5,29.0,610000,2
3009,Sedan,Manual,1,Honda City,2021,i-VTEC V,Hyderabad,Comprehensive,Petrol,22800.0,5,29.0,1090000,3
3010,Sedan,Manual,1,Maruti Swift Dzire Tour,2020,1.2 S STD,Hyderabad,Third Party insurance,Petrol,10000.0,5,29.0,625000,4
3011,Hatchback,Manual,2,Ford Figo,2010,Petrol Titanium,Hyderabad,Third Party insurance,Petrol,70000.0,5,29.0,185000,14
3012,Hatchback,Manual,1,Maruti Alto 800,2020,LXI,Hyderabad,Third Party insurance,Petrol,44790.0,5,29.0,357000,4
3013,Hatchback,Manual,1,Maruti S-Presso,2022,VXI Plus 2019-2022,Hyderabad,Third Party,Petrol,14213.0,5,29.0,547000,2
3014,SUV,Manual,2,Maruti Vitara Brezza,2018,VDi Option,Hyderabad,Comprehensive,Diesel,102000.0,5,29.0,800000,6
3015,Hatchback,Manual,3,Hyundai i10,2012,Magna,Hyderabad,Third Party insurance,Petrol,40724.0,5,29.0,311000,12
3016,Hatchback,Manual,2,Maruti Baleno,2017,1.2 Delta,Hyderabad,Third Party insurance,Petrol,55724.0,5,29.0,570000,7
3017,Sedan,Manual,1,Maruti Swift Dzire,2010,VXi,Hyderabad,Third Party insurance,Petrol,100000.0,5,29.0,300000,14
3018,Hatchback,Manual,1,Maruti Alto 800,2017,VXI,Hyderabad,Third Party,Petrol,85396.0,5,29.0,332000,7
3019,Hatchback,Manual,2,Maruti Baleno,2016,1.2 Zeta,Hyderabad,Third Party insurance,Petrol,50000.0,5,29.0,510000,8
3020,Hatchback,Manual,1,Maruti Alto 800,2016,LXI Optional,Hyderabad,Comprehensive,Petrol,27136.0,5,29.0,325000,8
